chrom	start	end
chr15	96787588	96787818
chr10	20152596	20152652
chr12	109027229	109027589
chr13	43194914	43195931
chr8	46937076	46937822
chr15	79482161	79483974
chr17	62485143	62485319
chr13	57770446	57770949
chr4	137900666	137901086
chr2	70999577	70999944
chr12	72253427	72254491
chr14	60156465	60156620
chr9	117887582	117887858
chr3	133721637	133721743
chr8	70772408	70772641
chr17	30309571	30310537
chr9	40304496	40304619
chr19	58120415	58121094
chrX	36931100	36931327
chr9	47874314	47874821
chr7	123275450	123275755
chr11	95088332	95088681
chr1	64626234	64626838
chr5	105487183	105488884
chr4	86865156	86865653
chr18	32970974	32971344
chr6	36716069	36716236
chr10	79615317	79616525
chr9	47906336	47907276
chr14	120141400	120141473
chr16	44167750	44168079
chr8	89242398	89243077
chr17	49601645	49601977
chr10	24874264	24874622
chr4	106993974	106994651
chr1	162583287	162583639
chr15	25093466	25093513
chr11	33339047	33339612
chr5	20607798	20607914
chr2	149826672	149827505
chr10	117846128	117846358
chr14	66822683	66822890
chr9	60279718	60279865
chr1	89978636	89979162
chr1	157430041	157430971
chr12	12227585	12228009
chr3	37866132	37866542
chr2	165091250	165091501
chr7	45385285	45385355
chr16	90714160	90715267
chr3	65839112	65839218
chr7	125559109	125559377
chr9	107509570	107510561
chr2	163306218	163306513
chr2	11477983	11478136
chr4	138898106	138898620
chr1	135126782	135127096
chr2	180176708	180177047
chr8	87071495	87071565
chr16	87423165	87424542
chr11	106361464	106362668
chr19	41078964	41079666
chr5	101745526	101745580
chr4	57127709	57128042
chr12	85348305	85348763
chr9	103527332	103528716
chr6	117960565	117961066
chr14	64184703	64185135
chr13	51969770	51970929
chr12	81696966	81697095
chr4	43970658	43970831
chr4	152496907	152497783
chr4	45675740	45676225
chr19	43690608	43690676
chr2	179046033	179046768
chr17	72821877	72822425
chr17	27130983	27131236
chr8	26112698	26112941
chr11	116816317	116816925
chr14	85962441	85963256
chr16	34758711	34759045
chr8	69882035	69882883
chr8	34866588	34867093
chr4	118176564	118176658
chr2	166908550	166909148
chr3	97289450	97290734
chr19	10245897	10246186
chr6	111607759	111608019
chr8	102348122	102348250
chr1	86129900	86130164
chr1	129716157	129716705
chr4	45623029	45623704
chr1	144210087	144210141
chr11	32601663	32601783
chr6	85491900	85492628
chrX	143605610	143606055
chr14	31206664	31207068
chr11	72487306	72488576
chr11	110365024	110365226
chr16	90701770	90702187
chr16	56382208	56382700
chr3	9569548	9570206
chr1	164138430	164138633
chr11	58116234	58116663
chr17	68845274	68847034
chr2	153205829	153206104
chr8	112227866	112227906
chr7	143580872	143581098
chr17	64248402	64248742
chr9	62677284	62677793
chr2	61269563	61270436
chr15	27487186	27487587
chr19	9878953	9879302
chr5	96382293	96382401
chr13	28799284	28799711
chr4	149626040	149626533
chr6	125087379	125088520
chr8	106247894	106248575
chr6	87406859	87407215
chr17	46132272	46132742
chr15	84389926	84390374
chr9	62223629	62224595
chr9	112146192	112146855
chr16	10963832	10963916
chr6	127964374	127964793
chr13	110318679	110318844
chr15	99585210	99585732
chr11	118813604	118813919
chr11	120379964	120380494
chr7	101415370	101416984
chr5	120029458	120029815
chr6	115053867	115053996
chr5	149516905	149517796
chr6	78171555	78171723
chr5	4039075	4039455
chr1	153236704	153237365
chr1	164079881	164079966
chr4	137933673	137934883
chr14	61968469	61969192
chr8	83607258	83607551
chr6	38126263	38126386
chrX	99019589	99019704
chr11	114170501	114170713
chr1	191867122	191867769
chr11	43378709	43378810
chr5	135396268	135396523
chr9	35172265	35172594
chr1	74030000	74030496
chr2	143592085	143592310
chr18	5903997	5904275
chr13	81069301	81069420
chr5	66853769	66855350
chr2	168509465	168509846
chr5	138930021	138930480
chr11	104504963	104505057
chr11	67339669	67339849
chr7	16016312	16016778
chr13	99827647	99828114
chr16	41600512	41601330
chr2	110602506	110603427
chr4	58941400	58942318
chr8	124348166	124348605
chr4	57891897	57891952
chr2	64108248	64108851
chr10	81124189	81124268
chr11	35444882	35445728
chr12	31517882	31518359
chr6	85343672	85343802
chr5	146470663	146471068
chr4	119474459	119474888
chr8	74275647	74276239
chr11	98953504	98954320
chr6	5002657	5003455
chr11	69565511	69565827
chr8	125840452	125841218
chr11	81495452	81496357
chr5	4751906	4752181
chr11	81131317	81131724
chr1	22214094	22214758
chr11	95204577	95205064
chr13	97098985	97099105
chr6	5164789	5165231
chr3	32828928	32829314
chr13	42231003	42231504
chr5	146820170	146820719
chr11	118461360	118461580
chr1	154533007	154533231
chr12	70143089	70143261
chr11	75238518	75240077
chr6	148003709	148004258
chr8	79449760	79450174
chr5	74184560	74184677
chr17	71335326	71336324
chr4	127555861	127556456
chr1	15721530	15721785
chr12	17063542	17064399
chr1	132279223	132279647
chr2	164162797	164163333
chr10	68552338	68552698
chr6	147409145	147409491
chr11	35119209	35120369
chr14	23986750	23987027
chr17	89096953	89097347
chr6	31660499	31661190
chr8	36614618	36615441
chr11	118843279	118843394
chr6	33162747	33162920
chr7	78443572	78444588
chr11	119751205	119751613
chr17	28376885	28376967
chr13	71222684	71222949
chr5	111951637	111952364
chr17	48649861	48650083
chr1	152698699	152699686
chr11	83579048	83579126
chr7	35009964	35010178
chr8	109418191	109418603
chr5	142241508	142242305
chr19	3985761	3986092
chr19	32612945	32613721
chr7	46215825	46216460
chr3	79408859	79409165
chr5	63833483	63833540
chr3	89223638	89224295
chr10	81358871	81359251
chr1	184479933	184480405
chr15	85011865	85012314
chr2	165105822	165106207
chr11	118654933	118655295
chr10	18776704	18776866
chr8	23644290	23644803
chr1	73523859	73524045
chr10	102182141	102182668
chr9	43671039	43671750
chr7	99317612	99318604
chr2	151000538	151001668
chr9	61261057	61261292
chr19	47226034	47226852
chr5	129021319	129021920
chr9	56718289	56718941
chr3	104779355	104779843
chr10	97216627	97216812
chr8	47637110	47637554
chr1	13368835	13369290
chr19	57010014	57010567
chr10	61833199	61834300
chr5	20239071	20239219
chrX	100456198	100456300
chr5	110103898	110103966
chr2	152231237	152231729
chr15	100067133	100068030
chr1	168331767	168332351
chr7	34750293	34751153
chr2	59827658	59827810
chr2	157945063	157945641
chr10	67124272	67124994
chr19	53646665	53647217
chr17	89343485	89344422
chr4	152829321	152830611
chr4	151811132	151811932
chr19	46380365	46380560
chr8	61247165	61247650
chr8	120527070	120528423
chr5	39420065	39421114
chr2	165377107	165377488
chr12	28989843	28990148
chr2	115516535	115517234
chr17	75234172	75234800
chr1	191891065	191891421
chr9	79755732	79755824
chr1	67806227	67806505
chr18	13828980	13829070
chr2	157519956	157520525
chr1	177343328	177344694
chr15	78777388	78777511
chr14	120993999	120994938
chr15	27185907	27186657
chr3	14674175	14674780
chr4	138893078	138893592
chr2	166577257	166577572
chr16	90419162	90419325
chr19	52959907	52960061
chr15	39676678	39677533
chr15	100071245	100071575
chr11	52650823	52651628
chr15	68093102	68093255
chr9	45864152	45864521
chr1	152617044	152617398
chr16	7826263	7826580
chr8	57402775	57403266
chr2	70994843	70995210
chr5	112532683	112533817
chr17	87025417	87025547
chr7	134914711	134914751
chr3	148918777	148919649
chr10	61597289	61597734
chr6	147002035	147003126
chr15	51282778	51283011
chr2	33407775	33407996
chr6	101325474	101326624
chrX	12000476	12002262
chr11	76817834	76818043
chr17	34032027	34033137
chr8	14788914	14789254
chr17	33849851	33850034
chr18	46297540	46297809
chr16	51808368	51808485
chr4	86732166	86732434
chr11	112690016	112690409
chr4	48644809	48644956
chr5	32055740	32056715
chr14	28416043	28417191
chr10	94903625	94903848
chr11	84086532	84087086
chr1	33741547	33742178
chr16	90657257	90657798
chr2	168643096	168643652
chr5	122891996	122892341
chr12	107811382	107811424
chr11	4202903	4203966
chr14	25850545	25850772
chr15	77328882	77329297
chr5	19548823	19549249
chr7	79550567	79551106
chr5	52385505	52385947
chr15	39812359	39812461
chr9	62365167	62365846
chr17	35709299	35709446
chr10	91004398	91005721
chr3	132626293	132626437
chr8	88644693	88645038
chr1	178561365	178561547
chr4	98656027	98656468
chr14	120710553	120710896
chr19	40238257	40239007
chr17	70795215	70795302
chr11	86422895	86423544
chr11	88616034	88616101
chr9	74691711	74691775
chr5	31753295	31753936
chr1	36832509	36833101
chr1	171358718	171359523
chr11	74809431	74809616
chr3	137084603	137085044
chr7	137613401	137615105
chr19	12433568	12433911
chr11	24116172	24117034
chr1	158350719	158351286
chr7	110074099	110074229
chr4	139985922	139986055
chr8	12793356	12793784
chr5	126338023	126338544
chr8	114576462	114577173
chr11	61453142	61455970
chr3	143155833	143156384
chr11	35159933	35160560
chr1	86226696	86226802
chr6	59830781	59831075
chr18	30152093	30152280
chr11	53029496	53029928
chr8	125035851	125036606
chr5	139034707	139034861
chr8	77471011	77471147
chr4	142492896	142494269
chr9	106208815	106209327
chr15	36589851	36589949
chr9	45871515	45871576
chr5	118118291	118118487
chr11	89517997	89518521
chr10	87074338	87074760
chr15	30460304	30460471
chr5	66322357	66323069
chr4	123936937	123937430
chr8	109723727	109723950
chr11	106520610	106520684
chr8	122294019	122294248
chr10	93440388	93440738
chr4	154010472	154012148
chr11	57275320	57275750
chr18	38576905	38578148
chr18	35738322	35738910
chr2	65900384	65900587
chr9	45454892	45455187
chr8	126607894	126608501
chr8	120938648	120939387
chr6	38197270	38197505
chr5	136777795	136777989
chr6	146205454	146205558
chr4	139060546	139061461
chr11	77773537	77774114
chr16	24735002	24735711
chr1	45029083	45029459
chr6	118471036	118471122
chr10	80528205	80528444
chr6	136075347	136075620
chr2	90479412	90480374
chr13	92448830	92449543
chr6	136388731	136389305
chr7	127752949	127753336
chr8	117254740	117255131
chr13	10422214	10422298
chr9	43861341	43861826
chr8	28008708	28009067
chr4	83392759	83392833
chr4	123575139	123575723
chr6	94188892	94189279
chr2	168687479	168687607
chr8	115679985	115680888
chr7	79305241	79306833
chr5	73293557	73293899
chr16	67346947	67347090
chr14	59481019	59481453
chr15	7971764	7972107
chr11	35909200	35911355
chr11	96727399	96728267
chr11	66395996	66396377
chr15	98625760	98626755
chr1	162821820	162822265
chr11	97079818	97081140
chr2	101153063	101153158
chr5	118728420	118728787
chr17	64047777	64047975
chr1	192499732	192500312
chr7	46548935	46549290
chr4	90864751	90865987
chr4	152902131	152902219
chr14	118818488	118818784
chr9	38999171	38999204
chr16	94268109	94269363
chr2	92701084	92701554
chr16	9862922	9863080
chr5	115260441	115260622
chr5	149473557	149473982
chr6	135514635	135514809
chr3	108733106	108733284
chr10	127177956	127178346
chr9	112167215	112167556
chr9	55385052	55385173
chr5	52627083	52627349
chr12	8468135	8468395
chr5	27277279	27277633
chr9	61388445	61390171
chr3	8904614	8904696
chr19	24818426	24819389
chr8	46993934	46994319
chr19	32340831	32341732
chr16	35279118	35279494
chr1	125478166	125478371
chr11	78766678	78767050
chr10	53652527	53653482
chr7	68014491	68015456
chr7	63614264	63614894
chr16	10337096	10337941
chr10	11883557	11884064
chr15	88763945	88764190
chr4	36966403	36966676
chr14	56733499	56733561
chr11	52378710	52378910
chr17	84869245	84869955
chr8	11434595	11435864
chr5	35949357	35950882
chr2	157750479	157752370
chr11	97680606	97680844
chr11	67971463	67971745
chr6	126113643	126114324
chr2	168436274	168437994
chr4	44183004	44184326
chr10	107307531	107307994
chr15	88766064	88766285
chr10	24909951	24910496
chr10	114895198	114895836
chr5	115907102	115908358
chr5	131791091	131792646
chr9	64308787	64308864
chr4	136323406	136323494
chr7	134469519	134469678
chr4	3653101	3653416
chr16	22787577	22787958
chr12	52851285	52852343
chr2	33445582	33446433
chr7	132315793	132316239
chr4	149231593	149231905
chr1	42986778	42987090
chr16	72870934	72871129
chr12	102268379	102268661
chr10	127124171	127124363
chr12	105876178	105876311
chr17	32841433	32841919
chr5	124908523	124908603
chr15	80562437	80563433
chr11	119627222	119627975
chr4	118570094	118570702
chr18	83092321	83093997
chr10	41988152	41988547
chr17	27633609	27634204
chr5	45925228	45925652
chr5	129064857	129065164
chr15	41880914	41880985
chr2	137107414	137107881
chr11	116625803	116626183
chr17	65772167	65772363
chr2	24675926	24676813
chr7	34653471	34653648
chr2	129971948	129972119
chr8	127388648	127389340
chr10	73692152	73692322
chr13	40733019	40733860
chr19	25673110	25673860
chr13	38100799	38100938
chr17	28521330	28521664
chr7	96207122	96207416
chr14	66255498	66256311
chr11	101252931	101253929
chr9	122416555	122416688
chr7	19098255	19099046
chr16	92219972	92220978
chr6	95199183	95200165
chr9	42330065	42330730
chr12	9256081	9256697
chr6	29371332	29372285
chr10	127513218	127513695
chr12	15686500	15686836
chr6	126367655	126368475
chr5	48810995	48811512
chr9	28300389	28300733
chr8	79059100	79059155
chr11	106710964	106711449
chr4	128236372	128237474
chr11	74574646	74575191
chr11	99581929	99582715
chr8	120347640	120349586
chr8	120830095	120830162
chr16	92017917	92018036
chr11	21321388	21321716
chr16	20393172	20393622
chr12	111807998	111808279
chr11	96954524	96954789
chr10	86495534	86495732
chr4	120001474	120002268
chr6	117074671	117075866
chr12	89004373	89004612
chr3	85491970	85492849
chr17	90597359	90597723
chr11	43639511	43639771
chr13	52569089	52569547
chr17	66010498	66011249
chr19	57177704	57177890
chr9	37064212	37064630
chr17	49742911	49743135
chr4	47116685	47116941
chr4	88503798	88503914
chr3	120807344	120807442
chr11	20633774	20633807
chr10	100099283	100100406
chr9	109105552	109106195
chr1	136798962	136799276
chr15	97312593	97313278
chr8	83923381	83923962
chr2	23017743	23018222
chr10	122876931	122877326
chr2	119836434	119836935
chr8	83705853	83706525
chr16	9705468	9705786
chr18	31425908	31426155
chr17	27654684	27655494
chr5	115972618	115973338
chr9	57813332	57814243
chrX	11851152	11851346
chr10	68462284	68463346
chr1	137018095	137018789
chr7	35195291	35195418
chr11	35535319	35535957
chr6	115834894	115835363
chr15	12287003	12287362
chr3	118046825	118047305
chr7	122474073	122475134
chr8	31069328	31070186
chr2	160266765	160267306
chr2	31847762	31848213
chr7	73224688	73225218
chr13	54673408	54673546
chr10	40770082	40770367
chr9	45537109	45537533
chr2	156969665	156970767
chr6	39869863	39870046
chr18	43451974	43452463
chr17	5129628	5130315
chr8	64624435	64625258
chr1	159793927	159794348
chr5	142321662	142322232
chr9	58850594	58851145
chr12	98221954	98222385
chr1	38329210	38330460
chr15	84951416	84952288
chr11	3511151	3512002
chr9	121374017	121374852
chr15	80608084	80608205
chr12	109041659	109041873
chr7	144104224	144104599
chr17	56898826	56899519
chr7	132351252	132351465
chr16	45996308	45998447
chr9	71997167	71997352
chr11	83711091	83711183
chr11	120759313	120760424
chr4	140539083	140539428
chr2	93450211	93450478
chr9	114980004	114980604
chr11	59357009	59357129
chr1	39302751	39304588
chr9	101910451	101911106
chr9	61419856	61421514
chr15	98072862	98073139
chr9	121562889	121563673
chr4	32438362	32438672
chr9	40609229	40610655
chr14	118472543	118472827
chr8	108928602	108929447
chr5	134614812	134615039
chr1	180561334	180562197
chr5	147200626	147200790
chr2	168477582	168478226
chr14	102749258	102749547
chr2	25192406	25193269
chr5	135173992	135174689
chr11	110159164	110159402
chr5	104509736	104510171
chr8	110311532	110311680
chr1	125624765	125624907
chr11	113949907	113950616
chr8	89511327	89512109
chr19	57237722	57238310
chr17	74866658	74866715
chr9	121446617	121447727
chr14	121659670	121660228
chr7	114681537	114681999
chr4	107105800	107106144
chr5	106557333	106558267
chr8	29005494	29005826
chr4	119958573	119958961
chr7	122518888	122518995
chr2	32312814	32313633
chr12	59524628	59525700
chr7	49594440	49594748
chr12	96330936	96330986
chr8	112019901	112020199
chr6	126437066	126437173
chr2	92470305	92470815
chr19	14240215	14241361
chr4	127535713	127536143
chr18	42764584	42765695
chr2	49723678	49723921
chr18	80107117	80107426
chr6	17432897	17433044
chr10	19219384	19219508
chr10	87819646	87819852
chr18	18870448	18870563
chr12	81939073	81939122
chrX	143032787	143033041
chr14	120496334	120496720
chr19	38707660	38707999
chr9	121514447	121514695
chr2	137076498	137077339
chr2	76685426	76686028
chr13	54075284	54075705
chr7	123473860	123474279
chr6	114134397	114134567
chr7	79298888	79300005
chr7	18901481	18901685
chr10	77858319	77858774
chrX	77425107	77425139
chr9	96986306	96988135
chr9	86497281	86497359
chr17	90853233	90853677
chr5	125189425	125189828
chr4	139836469	139837016
chr17	70359811	70359940
chr2	173710065	173710568
chr7	66294171	66295068
chr5	129728190	129728428
chr6	118847833	118848702
chr5	66917668	66917997
chr13	78204051	78205910
chr18	38995107	38995311
chr17	48139046	48139440
chr15	51590723	51590814
chr19	55585533	55585723
chr14	77074990	77075489
chr13	98655321	98656217
chr14	82743075	82743471
chr9	16032126	16033099
chr4	71714503	71714983
chr9	99388523	99388886
chr2	58970917	58971135
chr10	8651381	8651603
chr10	127575125	127575191
chr6	16664272	16664413
chr19	40219330	40219375
chr12	100348943	100349215
chr14	75674231	75674397
chr7	24761593	24761963
chr4	58997590	58997756
chr8	109416282	109416635
chr5	143277529	143277891
